feature_index,variable,label,source,itemid,value_source,clinical_category,summary_mode,hourly_coverage,valid_n,valid_fraction,positive_n,negative_n,variance,mean_positive,mean_negative,abs_mean_difference,point_biserial_corr,abs_point_biserial_corr,auroc,auroc_abs,auprc,ap_lift_over_prevalence,mutual_information,possible_leakage_flag,static_like_flag,physiology_direction_hint,univariate_relevance_score
49,labevents::50902::Chloride::valuenum,Chloride,labevents,50902,valuenum,lab_electrolyte,min,0.06575748324394226,7063,0.8806733167082295,892,6171,45.437103271484375,101.64797973632812,101.22038269042969,0.4275970458984375,0.021071707050088404,0.021071707050088404,0.5208977802290912,0.5208977802290912,0.14147612672191115,1.0112642926111652,6.552860993935816e-05,False,False,,0.26559379988078824
50,"labevents::50893::Calcium, Total::valuenum","Calcium, Total",labevents,50893,valuenum,lab_electrolyte,min,0.05838528648018837,6836,0.8523690773067332,855,5981,0.6629356741905212,8.331929206848145,8.327094078063965,0.0048351287841796875,0.0019646781353964264,0.0019646781353964264,0.4974366194704283,0.5025633805295717,0.13619824305046577,0.9735382435514577,0.000587882631913228,False,False,,0.22263529468193738
51,labevents::50808::Free Calcium::valuenum,Free Calcium,labevents,50808,valuenum,lab_electrolyte,min,0.01307668350636959,1503,0.1874064837905237,288,1215,0.01126493327319622,1.0726735591888428,1.0827490091323853,0.01007544994354248,-0.037361282516097286,0.037361282516097286,0.4632315957933242,0.5367684042066758,0.19512734869910114,1.3947605495247695,0.03643675651928757,False,False,,0.3334739737474777
52,labevents::50960::Magnesium::valuenum,Magnesium,labevents,50960,valuenum,lab_electrolyte,min,0.06003221124410629,6886,0.8586034912718205,857,6029,0.11198437213897705,2.0105018615722656,1.9809587001800537,0.029543161392211914,0.029142220809605348,0.029142220809605348,0.5105659092681755,0.5105659092681755,0.1428304082412723,1.0209446293181854,0.00503402298337452,False,False,,0.28092164061370145
53,labevents::50970::Phosphate::valuenum,Phosphate,labevents,50970,valuenum,lab_blood_gas_respiration,min,0.0584736093878746,6851,0.8542394014962593,856,5995,1.5523561239242554,3.5176403522491455,3.4114177227020264,0.10622262954711914,0.028190170245300537,0.028190170245300537,0.5120385562735302,0.5120385562735302,0.13823332895024082,0.988084935990135,0.00665608585428501,False,False,,0.28260116687044207
54,labevents::50912::Creatinine::valuenum,Creatinine,labevents,50912,valuenum,lab_renal,min,0.06339360028505325,7048,0.8788029925187032,892,6156,2.1552371978759766,1.5625561475753784,1.49169921875,0.07085692882537842,0.016047242544737914,0.016047242544737914,0.5126104686229774,0.5126104686229774,0.13398240778762982,0.9576995636869797,0.0007120299748482051,False,False,,0.24997211422963428
55,labevents::51006::Urea Nitrogen::valuenum,Urea Nitrogen,labevents,51006,valuenum,lab_renal,min,0.06319617480039597,7047,0.8786783042394015,893,6154,543.4861450195312,32.06270980834961,29.18329620361328,2.879413604736328,0.041087541739987,0.041087541739987,0.5350418031262544,0.5350418031262544,0.1425862078045428,1.0191990967847,0.003317192847213768,False,False,,0.3121455367069604
56,labevents::50862::Albumin::valuenum,Albumin,labevents,50862,valuenum,lab_liver_protein,min,0.009206151589751244,1580,0.1970074812967581,241,1339,0.4784963130950928,3.1286306381225586,3.1315157413482666,0.002885103225708008,-0.001499689010973752,0.001499689010973752,0.49946854499084287,0.5005314550091571,0.16660778615053048,1.1909041398638633,0.0016788749179486029,False,False,,0.13548531139963765
57,"labevents::50885::Bilirubin, Total::valuenum","Bilirubin, Total",labevents,50885,valuenum,lab_liver_protein,min,0.018344763666391373,2822,0.3518703241895262,422,2400,29.485925674438477,4.3362555503845215,2.1597917079925537,2.1764638423919678,0.14293842613690827,0.14293842613690827,0.5755711887835703,0.5755711887835703,0.2234547156066296,1.5972431543361583,0.013696685310611745,False,False,,0.46685543190985057
58,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,50883,valuenum,lab_liver_protein,min,0.0012053200043737888,206,0.025685785536159602,30,176,11.398646354675293,3.446666717529297,2.8403408527374268,0.6063258647918701,0.06334744453429934,0.06334744453429934,0.587026515151515,0.587026515151515,0.1833798249761463,1.3107898362822579,0.024618915107680106,False,False,,0.3356686480269711
59,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,51237,valuenum,lab_coagulation,min,0.0370635911822319,5112,0.6374064837905237,675,4437,0.737568736076355,1.7387999296188354,1.552093744277954,0.18670618534088135,0.0735975475953562,0.0735975475953562,0.5623031911785574,0.5623031911785574,0.16310069710858868,1.1658356424339407,0.0032472893162356353,False,False,,0.34953856514986076
60,labevents::51274::PT::valuenum,PT,labevents,51274,valuenum,lab_coagulation,min,0.0370635911822319,5112,0.6374064837905237,675,4437,86.12821197509766,18.80748176574707,16.8389892578125,1.9684925079345703,0.07180695572579951,0.07180695572579951,0.5611392415629514,0.5611392415629514,0.16432424048651045,1.1745814694312067,0.005115948414112337,False,False,,0.35270396183049896
61,labevents::51275::PTT::valuenum,PTT,labevents,51275,valuenum,lab_coagulation,min,0.039359934628009796,5042,0.6286783042394015,658,4384,396.7126159667969,41.42006301879883,39.83414840698242,1.5859146118164062,0.026821742197038083,0.026821742197038083,0.5462003999068179,0.5462003999068179,0.14508963159913335,1.037093445120365,0.015551684516150743,False,False,,0.3057947700321845
62,labevents::51256::Neutrophils::valuenum,Neutrophils,labevents,51256,valuenum,lab_blood_gas_respiration,min,0.01108686625957489,1898,0.23665835411471323,298,1600,276.1791076660156,79.08406066894531,76.97981262207031,2.104248046875,0.04606524802063517,0.04606524802063517,0.552352139261745,0.552352139261745,0.18986588511190916,1.3571518704077643,0.018807554170150897,False,False,,0.3037346248173359
63,labevents::51244::Lymphocytes::valuenum,Lymphocytes,labevents,51244,valuenum,lab_blood_gas_respiration,min,0.01108686625957489,1898,0.23665835411471323,298,1600,137.7274169921875,10.585906028747559,12.303062438964844,1.7171564102172852,-0.053231854612870125,0.053231854612870125,0.4341359060402684,0.5658640939597316,0.13822850436964776,0.9880504501288548,0.01685897465116737,False,False,,0.2868982565691591
64,labevents::51254::Monocytes::valuenum,Monocytes,labevents,51254,valuenum,lab_other,min,0.01108686625957489,1898,0.23665835411471323,298,1600,23.99909782409668,5.336744785308838,5.964562892913818,0.6278181076049805,-0.04662382528875739,0.04662382528875739,0.43257969798657725,0.5674203020134228,0.14291393605444258,1.0215416819577803,0.0,False,False,,0.23209719838921283
65,labevents::51200::Eosinophils::valuenum,Eosinophils,labevents,51200,valuenum,lab_blood_gas_respiration,min,0.01108686625957489,1898,0.23665835411471323,298,1600,3.2044382095336914,0.7573825120925903,1.1475625038146973,0.39017999172210693,-0.07929775798816928,0.07929775798816928,0.42278418624161074,0.5772158137583893,0.13366887097318622,0.9554584181862331,0.006911148432275471,False,False,,0.29600253030864837
66,labevents::51146::Basophils::valuenum,Basophils,labevents,51146,valuenum,lab_blood_gas_respiration,min,0.01108686625957489,1898,0.23665835411471323,298,1600,0.10717211663722992,0.22248323261737823,0.2642499804496765,0.04176674783229828,-0.046415386845481896,0.046415386845481896,0.44505977348993286,0.5549402265100671,0.14457557143976682,1.0334189687584046,0.0,False,False,,0.222842363832486
0,chartevents::220045::Heart Rate::valuenum,Heart Rate,chartevents,220045,valuenum,vital_heart_rate,std,0.6215710639953613,7770,0.9688279301745636,989,6781,22.86988067626953,5.682543754577637,6.362841606140137,0.6802978515625,-0.04741233071933218,0.04741233071933218,0.44454103529921896,0.555458964700781,0.12109163198102486,0.8655569416112473,0.0013705972758519813,False,False,higher_may_indicate_physiologic_stress,0.32675691513907296
1,chartevents::220210::Respiratory Rate::valuenum,Respiratory Rate,chartevents,220210,valuenum,vital_respiratory_rate,std,0.6187344193458557,7759,0.9674563591022444,987,6772,3.0936453342437744,2.8749234676361084,3.1695611476898193,0.29463768005371094,-0.055816725532168716,0.055816725532168716,0.4609291731673001,0.5390708268326999,0.12626122166212106,0.9025089106329865,0.006022353107834277,False,False,higher_may_indicate_respiratory_distress,0.34104933950118027
2,chartevents::220277::O2 saturation pulseoxymetry::valuenum,O2 saturation pulseoxymetry,chartevents,220277,valuenum,vital_oxygen_saturation,std,0.6085671186447144,7744,0.9655860349127182,984,6760,26.324609756469727,1.6766085624694824,1.7789490222930908,0.1023404598236084,-0.006643121924926283,0.006643121924926283,0.49295345348054076,0.5070465465194592,0.1424283475469287,1.0180707195422178,0.006973827724217063,False,False,lower_may_indicate_worse_oxygenation,0.2662604529141664
3,chartevents::220227::Arterial O2 Saturation::valuenum,Arterial O2 Saturation,chartevents,220227,valuenum,vital_oxygen_saturation,std,0.0026184539310634136,373,0.04650872817955112,83,290,4.154728412628174,0.2235814332962036,0.539406418800354,0.3158249855041504,-0.06444725512323006,0.06444725512323006,0.49017449106771915,0.5098255089322808,0.21497605152432556,1.5366380866533789,0.00248250877161027,False,False,lower_may_indicate_worse_oxygenation,0.23118950300149313
4,chartevents::220179::Non Invasive Blood Pressure systolic::valuenum,Non Invasive Blood Pressure systolic,chartevents,220179,valuenum,vital_blood_pressure,std,0.516879677772522,7150,0.8915211970074813,876,6274,258.77740478515625,9.232770919799805,10.159823417663574,0.9270524978637695,-0.01889555848091632,0.01889555848091632,0.46575451635582377,0.5342454836441762,0.12382744819768401,0.88511241938095,0.005757383570237806,False,False,low_or_high_may_indicate_instability,0.2811994737096938
5,chartevents::220180::Non Invasive Blood Pressure diastolic::valuenum,Non Invasive Blood Pressure diastolic,chartevents,220180,valuenum,vital_blood_pressure,std,0.516806960105896,7150,0.8915211970074813,876,6274,60517.58203125,29.299760818481445,12.813718795776367,16.486042022705078,0.02197322596791065,0.02197322596791065,0.4501688857253898,0.5498311142746102,0.1185154847885429,0.8471427700571427,0.003894271246132286,False,False,low_or_high_may_indicate_instability,0.2887615881568167
6,chartevents::220181::Non Invasive Blood Pressure mean::valuenum,Non Invasive Blood Pressure mean,chartevents,220181,valuenum,vital_blood_pressure,std,0.5171654224395752,7159,0.892643391521197,876,6283,26.0122127532959,7.3580641746521,8.106846809387207,0.7487826347351074,-0.048111701114621395,0.048111701114621395,0.4533540531564118,0.5466459468435882,0.11712556938749541,0.8372077241423469,0.0048018197571362276,False,False,low_or_high_may_indicate_instability,0.3208934926368713
7,chartevents::220050::Arterial Blood Pressure systolic::valuenum,Arterial Blood Pressure systolic,chartevents,220050,valuenum,vital_blood_pressure,std,0.094903364777565,1339,0.1669576059850374,231,1108,37.68867111206055,8.526285171508789,9.839877128601074,1.3135919570922852,-0.08084451542635054,0.08084451542635054,0.43500046884523413,0.5649995311547659,0.16669586570527156,1.191533728125025,0.00795798591636343,False,False,low_or_high_may_indicate_instability,0.342919464898097
8,chartevents::220051::Arterial Blood Pressure diastolic::valuenum,Arterial Blood Pressure diastolic,chartevents,220051,valuenum,vital_blood_pressure,std,0.09489817172288895,1339,0.1669576059850374,231,1108,16.24515151977539,4.950881004333496,5.906679630279541,0.9557986259460449,-0.08959826615974585,0.08959826615974585,0.4272195914795192,0.5727804085204808,0.15596649678943603,1.1148407346268066,0.0051696291225593605,False,False,low_or_high_may_indicate_instability,0.34533020203448267
9,chartevents::220052::Arterial Blood Pressure mean::valuenum,Arterial Blood Pressure mean,chartevents,220052,valuenum,vital_blood_pressure,std,0.09560474008321762,1366,0.17032418952618453,235,1131,1200.0516357421875,8.169812202453613,10.074614524841309,1.9048023223876953,-0.02075221208825558,0.02075221208825558,0.4189871512688827,0.5810128487311172,0.15648946163181515,1.1185788612185006,0.003800175441003306,False,False,low_or_high_may_indicate_instability,0.2623983944723834
10,chartevents::223761::Temperature Fahrenheit::valuenum,Temperature Fahrenheit,chartevents,223761,valuenum,vital_temperature,std,0.167648583650589,7354,0.9169576059850374,905,6449,2.6113626956939697,0.39125531911849976,0.4261121153831482,0.03485679626464844,-0.007085991561381555,0.007085991561381555,0.4661963951754051,0.5338036048245949,0.12161504489523692,0.8692982709980394,0.006556853976810384,False,False,,0.2697082184235077
11,chartevents::223762::Temperature Celsius::valuenum,Temperature Celsius,chartevents,223762,valuenum,vital_temperature,std,0.02797173708677292,386,0.04812967581047382,36,350,7.139807224273682,0.2660375237464905,0.5589602589607239,0.2929227352142334,-0.03187923041694428,0.03187923041694428,0.44015873015873025,0.5598412698412698,0.09618336875771141,0.687513919284176,0.012649810591238486,False,False,,0.21574901694274662
12,chartevents::225664::Glucose finger stick (range 70-100)::valuenum,Glucose finger stick (range 70-100),chartevents,225664,valuenum,bedside_glucose,std,0.0581047385931015,3793,0.4729426433915212,429,3364,559.6907348632812,14.429350852966309,19.3482608795166,4.918910026550293,-0.06585192998790426,0.06585192998790426,0.44207140461599437,0.5579285953840056,0.09783291663932202,0.6993048052115531,0.0,False,False,,0.2842274535655331
13,chartevents::220621::Glucose (serum)::valuenum,Glucose (serum),chartevents,220621,valuenum,bedside_glucose,std,0.0536523275077343,6511,0.8118453865336658,766,5745,72485920.0,624.3258666992188,96.72505187988281,527.6008148193359,0.019965970656934617,0.019965970656934617,0.49139574201201175,0.5086042579879883,0.11642086015375105,0.8321704977121956,0.0,False,False,,0.23237294984094176
14,chartevents::226537::Glucose (whole blood)::valuenum,Glucose (whole blood),chartevents,226537,valuenum,bedside_glucose,std,0.004041978158056736,562,0.07007481296758104,139,423,175.84449768066406,3.7085769176483154,4.908421516418457,1.1998445987701416,-0.03903928238255033,0.03903928238255033,0.49940473153392173,0.5005952684660783,0.24399623251983563,1.744072891986704,0.016814656870881572,False,False,,0.2561081554840688
15,chartevents::224167::Manual Blood Pressure Systolic Left::valuenum,Manual Blood Pressure Systolic Left,chartevents,224167,valuenum,vital_blood_pressure,std,0.0003065253549721092,56,0.006982543640897756,4,52,1.289042592048645,0.0,0.26442307233810425,0.26442307233810425,-0.05998040101215094,0.05998040101215094,0.47115384615384615,0.5288461538461539,0.07142857142857142,0.5105678635090399,0.009641492416416098,False,False,low_or_high_may_indicate_instability,0.1705290032695086
16,chartevents::227243::Manual Blood Pressure Systolic Right::valuenum,Manual Blood Pressure Systolic Right,chartevents,227243,valuenum,vital_blood_pressure,std,0.0002961346763186157,55,0.00685785536159601,6,49,3.0669422149658203,0.0,0.3571428656578064,0.3571428656578064,-0.06357701775596361,0.06357701775596361,0.47959183673469385,0.5204081632653061,0.10909090909090909,0.7797763733592611,0.0,False,False,low_or_high_may_indicate_instability,0.16176108746628276
17,chartevents::224643::Manual Blood Pressure Diastolic Left::valuenum,Manual Blood Pressure Diastolic Left,chartevents,224643,valuenum,vital_blood_pressure,std,0.0003065253549721092,56,0.006982543640897756,4,52,6.325812816619873,0.0,0.5480769276618958,0.5480769276618958,-0.05612120371489904,0.05612120371489904,0.47115384615384615,0.5288461538461539,0.07142857142857142,0.5105678635090399,0.009641492416416098,False,False,low_or_high_may_indicate_instability,0.16570500664794371
18,chartevents::227242::Manual Blood Pressure Diastolic Right::valuenum,Manual Blood Pressure Diastolic Right,chartevents,227242,valuenum,vital_blood_pressure,std,0.0002909393224399537,55,0.00685785536159601,6,49,0.16066120564937592,0.0,0.06122449040412903,0.06122449040412903,-0.047619047619047665,0.047619047619047665,0.4897959183673469,0.5102040816326531,0.10909090909090909,0.7797763733592611,0.0,False,False,low_or_high_may_indicate_instability,0.1336451641351367
19,chartevents::227582::BiPap O2 Flow::valuenum,BiPap O2 Flow,chartevents,227582,valuenum,respiratory_support_intensity,std,0.002311928430572152,228,0.028428927680798004,28,200,0.8957303762435913,0.6776952147483826,0.3838256597518921,0.2938695549964905,0.10191195353693817,0.10191195353693817,0.551875,0.551875,0.165143507766197,1.1804375510560605,0.0,False,False,,0.2724145590411631
20,chartevents::229280::FiO2 (ECMO)::valuenum,FiO2 (ECMO),chartevents,229280,valuenum,respiratory_support_intensity,std,1.0390689567429945e-05,1,0.00012468827930174563,0,1,,,,,,,,,,,,False,False,,2.2859517497604508e-05
21,chartevents::223835::Inspired O2 Fraction::valuenum,Inspired O2 Fraction,chartevents,223835,valuenum,respiratory_support_intensity,std,0.03489193692803383,1856,0.2314214463840399,402,1454,57.67595672607422,5.516891956329346,5.196170806884766,0.3207211494445801,0.01739591546838434,0.01739591546838434,0.49494104443395137,0.5050589555660486,0.22988373046949367,1.6431974316981635,0.010488140815161362,False,False,,0.2522236821084215
22,chartevents::223834::O2 Flow::valuenum,O2 Flow,chartevents,223834,valuenum,respiratory_support_intensity,std,0.11722776293754578,5548,0.6917705735660847,698,4850,8.698442459106445,1.4035241603851318,1.1145572662353516,0.2889668941497803,0.03249296774530727,0.03249296774530727,0.539669157829439,0.539669157829439,0.14418013569647864,1.030592413801924,0.003242415259506748,False,False,,0.28713854023047436
23,chartevents::227287::O2 Flow (additional cannula)::valuenum,O2 Flow (additional cannula),chartevents,227287,valuenum,respiratory_support_intensity,std,0.010136118158698082,693,0.08640897755610973,129,564,2.4629714488983154,0.47642654180526733,0.45942023396492004,0.01700630784034729,0.004217757220372847,0.004217757220372847,0.5048037275276266,0.5048037275276266,0.19776605643480832,1.4136219007193964,0.024265947172208646,False,False,,0.218491861038452
24,labevents::50820::pH::valuenum,pH,labevents,50820,valuenum,lab_blood_gas_respiration,std,0.030823981389403343,3125,0.38965087281795513,584,2541,0.0004948923597112298,0.014238407835364342,0.013277391903102398,0.0009610159322619438,0.016839691812177423,0.016839691812177423,0.5015125233836317,0.5015125233836317,0.19534875014002265,1.396343115974137,0.0,False,False,lower_may_indicate_acidosis,0.2084106284745041
25,labevents::50821::pO2::valuenum,pO2,labevents,50821,valuenum,lab_blood_gas_respiration,std,0.027171654626727104,2844,0.3546134663341646,559,2285,687.4207763671875,12.33685302734375,12.597489356994629,0.2606363296508789,-0.00395040859791907,0.00395040859791907,0.49375760873394586,0.5062423912660541,0.19798063984601122,1.4151557322326294,0.008124273881584987,False,False,lower_may_indicate_worse_oxygenation,0.21486739101785976
26,labevents::50818::pCO2::valuenum,pCO2,labevents,50818,valuenum,lab_blood_gas_respiration,std,0.027150873094797134,2841,0.3542394014962594,559,2282,8.55932903289795,1.7402606010437012,1.5662555694580078,0.17400503158569336,0.023644710612661074,0.023644710612661074,0.49409942319059175,0.5059005768094083,0.20738494225606754,1.4823772164827644,0.0016563739828270307,False,False,higher_may_indicate_hypercapnia,0.22535171961315414
27,labevents::50802::Base Excess::valuenum,Base Excess,labevents,50802,valuenum,lab_blood_gas_respiration,std,0.027182044461369514,2847,0.3549875311720698,561,2286,0.9578907489776611,0.5261609554290771,0.5170187950134277,0.009142160415649414,0.0037155542474828765,0.0037155542474828765,0.5048828566660897,0.5048828566660897,0.19858729120266208,1.4194920458514706,0.0,False,False,,0.18952252954175772
28,labevents::50882::Bicarbonate::valuenum,Bicarbonate,labevents,50882,valuenum,lab_blood_gas_respiration,std,0.06268183887004852,7028,0.8763092269326683,890,6138,0.8785861134529114,0.6412723660469055,0.5761293768882751,0.06514298915863037,0.023112754914553717,0.023112754914553717,0.5101109866332773,0.5101109866332773,0.1346138377499835,0.9622129935426629,0.004857111372718492,False,False,,0.2693664058897915
29,labevents::50804::Calculated Total CO2::valuenum,Calculated Total CO2,labevents,50804,valuenum,lab_blood_gas_respiration,std,0.027150873094797134,2842,0.3543640897755611,559,2283,1.1024622917175293,0.5739241242408752,0.5822283029556274,0.008304178714752197,-0.0031437494891722313,0.0031437494891722313,0.4956041269490526,0.5043958730509475,0.19500728209026907,1.3939023193974671,0.011372937785386172,False,False,,0.2203110073471906
30,labevents::50816::Oxygen::valuenum,Oxygen,labevents,50816,valuenum,lab_blood_gas_respiration,std,0.0018131753895431757,291,0.03628428927680798,77,214,26.884517669677734,1.098314642906189,1.0637826919555664,0.03453195095062256,0.002937844935556103,0.002937844935556103,0.5094671683456731,0.5094671683456731,0.27145552379027216,1.940350535470573,0.0,False,False,,0.17838352311908867
31,labevents::50817::Oxygen Saturation::valuenum,Oxygen Saturation,labevents,50817,valuenum,lab_blood_gas_respiration,std,0.013424771837890148,1182,0.14738154613466334,198,984,24.245582580566406,1.3319072723388672,3.0045864582061768,1.6726791858673096,-0.12685541378648704,0.12685541378648704,0.38058173195368317,0.6194182680463168,0.14686345274129198,1.0497726301115524,0.017713914889657234,False,False,lower_may_indicate_worse_oxygenation,0.4228896052997865
32,labevents::50801::Alveolar-arterial Gradient::valuenum,Alveolar-arterial Gradient,labevents,50801,valuenum,lab_other,std,0.0006598088075406849,108,0.013466334164588529,37,71,377.820068359375,3.3378379344940186,6.85606575012207,3.5182278156280518,-0.0858989277751112,0.0858989277751112,0.5317853064331938,0.5317853064331938,0.3484827484827485,2.490937293076331,0.045790836051582184,False,False,,0.479758963000551
33,labevents::50805::Carboxyhemoglobin::valuenum,Carboxyhemoglobin,labevents,50805,valuenum,lab_cbc,std,0.00019222775881644338,36,0.004488778054862843,11,25,0.0,0.0,0.0,0.0,,,0.5,0.5,0.3055555555555556,2.1840958605664493,,False,False,,0.18264909394484016
34,labevents::50814::Methemoglobin::valuenum,Methemoglobin,labevents,50814,valuenum,lab_cbc,std,0.0001506650005467236,28,0.003491271820448878,9,19,0.0,0.0,0.0,0.0,,,0.5,0.5,0.32142857142857145,2.2975553857906803,,False,False,,0.19196274099848162
35,labevents::50813::Lactate::valuenum,Lactate,labevents,50813,valuenum,lab_metabolic,std,0.031234413385391235,3207,0.39987531172069823,555,2652,0.9511208534240723,0.2236211895942688,0.21016687154769897,0.013454318046569824,0.005218883725793102,0.005218883725793102,0.5114399467340643,0.5114399467340643,0.18502374045030676,1.3225404620422998,0.01109944050425593,False,False,higher_may_indicate_shock_or_stress,0.23040753328491334
36,labevents::50868::Anion Gap::valuenum,Anion Gap,labevents,50868,valuenum,lab_metabolic,std,0.06262988597154617,7025,0.8759351620947631,890,6135,1.1651477813720703,0.6917886734008789,0.6576904654502869,0.03409820795059204,0.010507445937590593,0.010507445937590593,0.5081843905387214,0.5081843905387214,0.13109248130689777,0.9370425134414618,0.0,False,False,,0.23536221218256353
37,labevents::50809::Glucose::valuenum,Glucose,labevents,50809,valuenum,lab_metabolic,std,0.006068163085728884,739,0.09214463840399002,175,564,194.95394897460938,5.559532165527344,6.400564193725586,0.8410320281982422,-0.025607119602609262,0.025607119602609262,0.48306484295846,0.51693515704154,0.23564064270583218,1.684347553030993,0.014656743903618041,False,False,,0.2451721798593917
38,labevents::51301::White Blood Cells::valuenum,White Blood Cells,labevents,51301,valuenum,lab_cbc,std,0.055356401950120926,6920,0.8628428927680798,881,6039,1.2106066942214966,0.5587703585624695,0.46461495757102966,0.09415540099143982,0.02852384932919609,0.02852384932919609,0.5216296494277924,0.5216296494277924,0.13748743744828482,0.9827533407622498,0.004819698381655968,False,False,,0.28559802735569245
39,labevents::50811::Hemoglobin::valuenum,Hemoglobin,labevents,50811,valuenum,lab_cbc,std,0.008790523745119572,785,0.09788029925187032,116,669,0.12416747212409973,0.2635895013809204,0.24899248778820038,0.014597013592720032,0.01470049578854925,0.01470049578854925,0.47648317097056847,0.5235168290294315,0.16513202768650995,1.1803554920194383,0.013396031125423757,False,False,,0.19431868767409619
40,labevents::51221::Hematocrit::valuenum,Hematocrit,labevents,51221,valuenum,lab_cbc,std,0.06032314896583557,6958,0.8675810473815462,888,6070,0.9218254089355469,0.6365372538566589,0.5268467664718628,0.10969048738479614,0.03812071545719945,0.03812071545719945,0.519699136945842,0.519699136945842,0.14122765936886864,1.0094882603728401,0.002518835483467763,False,False,,0.29184883676446755
41,labevents::51265::Platelet Count::valuenum,Platelet Count,labevents,51265,valuenum,lab_cbc,std,0.0559590607881546,6921,0.8629675810473816,881,6040,127.64730834960938,6.280264377593994,4.9815216064453125,1.2987427711486816,0.03831378648637217,0.03831378648637217,0.5178148326329953,0.5178148326329953,0.14022622004190097,1.0023300220463867,0.002275787393295703,False,False,,0.28879572133618564
42,labevents::51279::Red Blood Cells::valuenum,Red Blood Cells,labevents,51279,valuenum,lab_other,std,0.055304449051618576,6918,0.8625935162094763,881,6037,0.01084249559789896,0.06300552934408188,0.051545001566410065,0.011460527777671814,0.036690865213560825,0.036690865213560825,0.5189922267094124,0.5189922267094124,0.1398486208201456,0.9996309616555863,0.008145471657691195,False,False,,0.30505570961646766
43,labevents::51250::MCV::valuenum,MCV,labevents,51250,valuenum,lab_other,std,0.055304449051618576,6918,0.8625935162094763,881,6037,0.3640860915184021,0.33981630206108093,0.2608189880847931,0.07899731397628784,0.043644372433247515,0.043644372433247515,0.5187482713956331,0.5187482713956331,0.13949279915569907,0.9970875661574925,0.010030676278472761,False,False,,0.31899609362755615
44,labevents::51248::MCH::valuenum,MCH,labevents,51248,valuenum,lab_other,std,0.05529925227165222,6917,0.8624688279301745,881,6036,0.03582268953323364,0.11800290644168854,0.10005054622888565,0.017952360212802887,0.03162186189287881,0.03162186189287881,0.5151664737266902,0.5151664737266902,0.13823254403831053,0.9880793254788329,0.0014726559506423875,False,False,,0.27466530078229806
45,labevents::51249::MCHC::valuenum,MCHC,labevents,51249,valuenum,lab_other,std,0.055304449051618576,6917,0.8624688279301745,881,6036,0.061338283121585846,0.1511833220720291,0.13311775028705597,0.018065571784973145,0.024318138295008545,0.024318138295008545,0.5149797394219622,0.5149797394219622,0.13552271965651003,0.9687096360474247,0.0036874433826077357,False,False,,0.27041648035112315
46,labevents::51277::RDW::valuenum,RDW,labevents,51277,valuenum,lab_other,std,0.05529925227165222,6918,0.8625935162094763,881,6037,0.028302708640694618,0.07922806590795517,0.06037959083914757,0.018848475068807602,0.03734911682882005,0.03734911682882005,0.5152199912871759,0.5152199912871759,0.1380468711079983,0.9867521446400591,0.008762623180776696,False,False,,0.3036389556157151
47,labevents::50983::Sodium::valuenum,Sodium,labevents,50983,valuenum,lab_electrolyte,std,0.06592892855405807,7065,0.8809226932668329,892,6173,1.0210601091384888,0.6592950224876404,0.6356563568115234,0.023638665676116943,0.007769908428740409,0.007769908428740409,0.5049322450800136,0.5049322450800136,0.128776691111076,0.9204893607048392,0.001690864876229048,False,False,,0.23353049228071004
48,labevents::50971::Potassium::valuenum,Potassium,labevents,50971,valuenum,lab_electrolyte,std,0.06592892855405807,7065,0.8809226932668329,892,6173,0.053850993514060974,0.12737014889717102,0.1329839676618576,0.0056138187646865845,-0.008034888245240016,0.008034888245240016,0.49123960557294566,0.5087603944270543,0.1236555564956928,0.8838837460743818,0.0,False,False,,0.22880117401440858
49,labevents::50902::Chloride::valuenum,Chloride,labevents,50902,valuenum,lab_electrolyte,std,0.06575748324394226,7063,0.8806733167082295,892,6171,1.4317903518676758,0.7068334817886353,0.690031111240387,0.01680237054824829,0.004664460465818776,0.004664460465818776,0.5077508859972111,0.5077508859972111,0.12970936445085127,0.9271560631870118,0.005153355549094796,False,False,,0.242821687963734
50,"labevents::50893::Calcium, Total::valuenum","Calcium, Total",labevents,50893,valuenum,lab_electrolyte,std,0.05838528648018837,6836,0.8523690773067332,855,5981,0.05778856948018074,0.10365277528762817,0.09857071936130524,0.005082055926322937,0.006993371947731054,0.006993371947731054,0.5108080070320146,0.5108080070320146,0.1288089192960919,0.920719726162796,0.0028708839416364818,False,False,,0.2379643239627579
51,labevents::50808::Free Calcium::valuenum,Free Calcium,labevents,50808,valuenum,lab_electrolyte,std,0.01307668350636959,1503,0.1874064837905237,288,1215,0.0012677720515057445,0.02067497745156288,0.01476010587066412,0.005914871580898762,0.06538077243891101,0.06538077243891101,0.5326160265203475,0.5326160265203475,0.22024137450471803,1.5742743525203553,0.0,False,False,,0.27082564802703496
52,labevents::50960::Magnesium::valuenum,Magnesium,labevents,50960,valuenum,lab_electrolyte,std,0.06003221124410629,6886,0.8586034912718205,857,6029,0.08116254210472107,0.08001860231161118,0.06219354271888733,0.017825059592723846,0.02065375843778611,0.02065375843778611,0.5072486095501458,0.5072486095501458,0.12700552205530172,0.9078291326947592,0.0059024297065524145,False,False,,0.26083615165875185
